number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
28,0.7416467525792023,0.2992432922494142,0.8733720615665591,logloss,0.04834681091761677,0.028803984669869956,3,159,binary:logistic,0.45360601009705953,gpu_hist,COMPLETE
29,0.7417285667461373,1.1876022577652643,0.7411702225941069,logloss,0.010751924858808406,0.04657015356628032,17,190,binary:logistic,0.6293874066223761,gpu_hist,COMPLETE
30,0.7447457343316402,0.07039133081968803,0.6004018177885384,logloss,0.011456649807699816,0.009487777228078873,17,228,binary:logistic,0.5298641668147985,gpu_hist,COMPLETE
31,0.7468693581577492,0.010489667418273002,0.6744740912584887,logloss,0.02813148521200835,0.01729431091403984,13,55,binary:logistic,0.655874746766361,gpu_hist,COMPLETE
32,0.7467953046918014,0.013957131814127676,0.7836598296199431,logloss,0.030767265050734877,0.01768977106505409,13,74,binary:logistic,0.7123274369616149,gpu_hist,COMPLETE
33,0.7462301111692542,0.002180126349935329,0.7184663085927713,logloss,0.10077827481015383,0.011987615013076464,13,130,binary:logistic,0.6502425800988085,gpu_hist,COMPLETE
34,0.7384779839751444,0.006521619483206633,0.9408654188211284,logloss,0.003569156409689676,0.03778230758720041,20,76,binary:logistic,0.5781555996528026,gpu_hist,COMPLETE
35,0.7425797302572268,0.015335185065129693,0.6264854093134886,logloss,0.005379297026167265,0.007825266385155202,13,195,binary:logistic,0.6212935841153461,gpu_hist,COMPLETE
36,0.747488022097422,4.5008080629392495,0.49030711947654454,logloss,0.24450835206409952,0.015270707074946143,17,146,binary:logistic,0.6817101618772021,gpu_hist,COMPLETE
37,0.7377496605595247,4.928397605179296,0.46371713603463116,logloss,0.4792421522615785,0.005396333912117729,17,148,binary:logistic,0.7847310171473062,gpu_hist,COMPLETE
38,0.7464837051497424,2.1687173414852348,0.5302764259699322,logloss,0.2335403361016304,0.010781042758139939,17,124,binary:logistic,0.8556544168001746,gpu_hist,COMPLETE
39,0.7481147516649352,0.7109184353257966,0.3357244346752843,logloss,2.3257117486967656,0.022719278043303363,17,227,binary:logistic,0.6913988496571828,gpu_hist,COMPLETE
40,0.747685124314937,0.5230905420401663,0.3162162443145146,logloss,2.1023270767376134,0.02137821866955477,17,277,binary:logistic,0.6910666279464626,gpu_hist,COMPLETE
41,0.7482294562563883,0.6165587583562248,0.31356808538284753,logloss,8.74096680728528,0.02192948225589245,17,269,binary:logistic,0.7387408242017688,gpu_hist,COMPLETE
42,0.7478673877776569,0.5716783909809253,0.3010089833971506,logloss,8.968727552552808,0.024917249089696582,17,300,binary:logistic,0.7479419724921269,gpu_hist,COMPLETE
43,0.7481727570875871,0.5936735852520946,0.3227016828298259,logloss,9.204484675539966,0.022408324160944817,17,293,binary:logistic,0.7483839220689563,gpu_hist,COMPLETE
44,0.7476961162681386,0.19122293018500996,0.36534506144945866,logloss,9.859035799466557,0.02762561249774918,17,287,binary:logistic,0.7506096222411013,gpu_hist,COMPLETE
45,0.744930645726366,0.8570453760738203,0.3730361076077645,logloss,9.550199303925456,0.048613177391675456,17,300,binary:logistic,0.8153871166508713,gpu_hist,COMPLETE
46,0.7472907173362384,0.4015016685423899,0.36230529116175,logloss,4.487878959377912,0.03458604041533965,17,268,binary:logistic,0.7357610823757543,gpu_hist,COMPLETE
47,0.7398276018975879,0.1824960792947485,0.4036335772941326,logloss,2.9420784614734625,0.06431442973245338,17,249,binary:logistic,0.853003678826604,gpu_hist,COMPLETE
48,0.7474706194565188,0.26749423304219655,0.30076499843829624,logloss,7.005202125834971,0.022428063092621624,9,223,binary:logistic,0.7705940645912235,gpu_hist,COMPLETE
49,0.7476172674627587,0.49850849159573346,0.3443302316829589,logloss,1.975813245659069,0.02776850993869076,20,283,binary:logistic,0.7944526014595695,gpu_hist,COMPLETE
50,0.7460459717465213,0.9560123562299645,0.38867052074539615,logloss,6.441234448452465,0.04205949979009563,15,261,binary:logistic,0.7249701762466587,gpu_hist,COMPLETE
51,0.7476070342842602,0.19240376533059853,0.3427375384722963,logloss,9.416124912968035,0.028825557462444792,17,287,binary:logistic,0.7544229501895464,gpu_hist,COMPLETE
52,0.7484127937006588,0.05905701257996917,0.43075807834575996,logloss,3.248324573620124,0.020661327310478345,17,273,binary:logistic,0.8316800194012945,gpu_hist,COMPLETE
53,0.7480403714618762,0.05081960504363486,0.43021249792239036,logloss,3.1110422897170187,0.020350628927328543,17,300,binary:logistic,0.8605374984457154,gpu_hist,COMPLETE
54,0.7349824451971241,0.055768413357889964,0.45189631712262424,logloss,2.8123957274633593,0.02002835694446626,3,273,binary:logistic,0.8996785315580059,gpu_hist,COMPLETE
55,0.747850388279227,0.023147056102345135,0.41598849840148744,logloss,1.1429002592193651,0.015293316802399273,17,237,binary:logistic,0.8554410918904032,gpu_hist,COMPLETE
56,0.7406905710095237,0.052503753126057255,0.48935404110537795,logloss,5.6491127334325455,0.011973848292679234,7,257,binary:logistic,0.910675033431199,gpu_hist,COMPLETE
57,0.7465586333876246,0.07603448124447724,0.33521049170063244,logloss,3.179109929239599,0.03309344032790739,5,216,binary:logistic,0.8268220206953804,gpu_hist,COMPLETE
58,0.7474935325910415,0.022908014678752146,0.39174917125275566,logloss,2.007935017635869,0.020195062676553462,11,235,binary:logistic,0.9194666429612186,gpu_hist,COMPLETE
59,0.7352235363431089,0.003879352325499516,0.5412076482570278,logloss,1.3928938212904454,0.08315322826682998,17,258,binary:logistic,0.9394404352579862,gpu_hist,COMPLETE
60,0.7481580468327188,0.1352178400035645,0.4409220123241459,logloss,0.5757290845414038,0.01958885494411743,17,277,binary:logistic,0.8738315433666941,gpu_hist,COMPLETE
61,0.7474222537510815,0.09211787647409077,0.4241992806968154,logloss,0.7008416095153709,0.014334391824173037,17,276,binary:logistic,0.8351867440988128,gpu_hist,COMPLETE
62,0.7479327274204575,0.13120021973358606,0.48017455753782645,logloss,3.6086904110565863,0.0195753258390568,17,291,binary:logistic,0.8727256609528293,gpu_hist,COMPLETE
63,0.7481321099907285,0.3804582458320986,0.4388361715578113,logloss,4.294407101073818,0.02452139503318059,17,268,binary:logistic,0.8867913136477945,gpu_hist,COMPLETE
64,0.7470190044493089,0.321823057383235,0.5071016699761928,logloss,4.371943401491138,0.024514786503360968,9,250,binary:logistic,0.9679648355517978,gpu_hist,COMPLETE
65,0.7477730670254098,1.9539856136635296,0.36244746304581915,logloss,5.133240597417468,0.01641867141697985,17,205,binary:logistic,0.7816396264424211,gpu_hist,COMPLETE
66,0.745877676017471,1.173349423043243,0.4586757478906358,logloss,1.544019387692188,0.039864854874854305,17,270,binary:logistic,0.8014935188757351,gpu_hist,COMPLETE
67,0.7278034846334547,0.37015321586250394,0.39378761926870287,logloss,0.8105618730731714,0.013161488857998196,3,233,binary:logistic,0.8841950419325482,gpu_hist,COMPLETE
68,0.747309343296445,0.14026106407418046,0.32628418110977336,logloss,6.922858748016803,0.03226815048750584,15,244,binary:logistic,0.7039815877448364,gpu_hist,COMPLETE
69,0.747988567654072,0.2325441862786713,0.34887948373436856,logloss,2.401437780562388,0.02567868216969665,17,264,binary:logistic,0.8354895497973667,gpu_hist,COMPLETE
70,0.7390726706619815,0.6463430093096604,0.5710040755683128,logloss,0.3755038746761557,0.010822914409255261,7,281,binary:logistic,0.9438981464650359,gpu_hist,COMPLETE
71,0.7478681607220818,0.006430817214187634,0.43347528877141395,logloss,3.792281862756733,0.01841774566854193,17,294,binary:logistic,0.8807962927853135,gpu_hist,COMPLETE
72,0.7481217690112104,0.035047860994225195,0.4458592885297392,logloss,5.462722513680973,0.022185687009859314,17,255,binary:logistic,0.8706738078872781,gpu_hist,COMPLETE
73,0.7436700146283957,0.03224404623382502,0.44592307684052696,logloss,0.0017953968480813212,0.008474986707543007,17,255,binary:logistic,0.9194388365643232,gpu_hist,COMPLETE
74,0.7440890426098337,1.0715931204759561,0.5168831017821027,logloss,6.6746001590446955,0.022806021406852502,5,240,binary:logistic,0.6683152554580348,gpu_hist,COMPLETE
75,0.7476262920473506,0.4180649436328163,0.47328169366288053,logloss,5.209107879426443,0.015884800696685093,17,220,binary:logistic,0.9005471021896463,gpu_hist,COMPLETE
76,0.7368946201014536,0.008638967514373696,0.3784426392808049,logloss,1.6447375163196365,0.0028776273099498733,11,1,binary:logistic,0.7278845626906136,gpu_hist,COMPLETE
77,0.7475246602744009,0.018440127668074558,0.4092637342781141,logloss,1.1173732885353982,0.03151974234261456,17,270,binary:logistic,0.8406225009719542,gpu_hist,COMPLETE
78,0.747871456293719,0.07983071594760065,0.3171553612085921,logloss,7.5349854302637675,0.02629403887998676,20,278,binary:logistic,0.815712481466372,gpu_hist,COMPLETE
79,0.7479049526822165,0.04273784109012732,0.5521131103356349,logloss,3.9487836838982964,0.022540683777066296,17,187,binary:logistic,0.763157986708692,gpu_hist,COMPLETE
80,0.7423806847040613,0.7580424869764691,0.5050875417155105,logloss,0.16841183744378438,0.047569870600804705,17,262,binary:logistic,0.6383959733733662,gpu_hist,COMPLETE
81,0.7481551705181401,0.05890506608194888,0.4321897980603705,logloss,5.578616708428884,0.01893696293870168,17,297,binary:logistic,0.8651530907669284,gpu_hist,COMPLETE
82,0.7477159926368225,0.162597883857575,0.40708756640103166,logloss,5.290961610416211,0.017863733189610834,17,292,binary:logistic,0.8981796535115311,gpu_hist,COMPLETE
83,0.7471676780311524,0.06176844783313682,0.3533219650509825,logloss,7.575269473362425,0.014461791763035114,17,286,binary:logistic,0.873565754066113,gpu_hist,COMPLETE
84,0.7475369583425344,0.038742269329258124,0.37569516198984076,logloss,2.4598712116740273,0.03002044965178256,17,252,binary:logistic,0.9997101130274073,gpu_hist,COMPLETE
85,0.7463020861315206,0.10670925947707073,0.44111599347717273,logloss,0.5755170513121404,0.011786450120065472,17,269,binary:logistic,0.961933485876256,gpu_hist,COMPLETE
86,0.7469777245771347,1.3898846836803562,0.30887530159927823,logloss,5.856932491057265,0.021788578972435472,9,280,binary:logistic,0.60383910880784,gpu_hist,COMPLETE
87,0.7478747147740261,0.026652575152064668,0.3320579268861529,logloss,8.28153264989947,0.018537391301796532,17,160,binary:logistic,0.8668470991348858,gpu_hist,COMPLETE
88,0.7454675959374251,0.002288642871863467,0.9313766579839946,logloss,4.402902744319766,0.03695373272913005,17,295,binary:logistic,0.7987017776343116,gpu_hist,COMPLETE
89,0.7476795099100253,0.24671530637956904,0.46731039193412516,logloss,2.794601345234314,0.02690277985377884,15,245,binary:logistic,0.6761280240170638,gpu_hist,COMPLETE
90,0.747523189262806,0.5267178334499627,0.6244596146631537,logloss,0.3306526071407574,0.016481180225781857,17,203,binary:logistic,0.9284426905533264,gpu_hist,COMPLETE
91,0.7481386088918933,0.049114434764834555,0.4286110494018011,logloss,3.406065458427133,0.023960531709684672,17,300,binary:logistic,0.8903296605167283,gpu_hist,COMPLETE
92,0.7483122743897785,0.045098441098455316,0.41906788505172227,logloss,3.2277454214715116,0.02391180295338585,17,286,binary:logistic,0.8449592438802753,gpu_hist,COMPLETE
93,0.7482171536039328,0.09353402083546923,0.4273445842541482,logloss,3.6696456985344343,0.02061171513828348,17,287,binary:logistic,0.8424173166537032,gpu_hist,COMPLETE
94,0.7473042502539392,0.07122117477407659,0.39667288753743357,logloss,3.4042657531822957,0.013558128160893374,17,285,binary:logistic,0.8467181015261196,gpu_hist,COMPLETE
95,0.7381635352076806,0.08081537043530025,0.4236622581740297,logloss,1.729613062497753,0.02465036653148086,3,294,binary:logistic,0.8261744010104943,gpu_hist,COMPLETE
96,0.7482055549921578,0.09188686696591973,0.4557460748420298,logloss,9.939911189973444,0.01989100434733362,20,276,binary:logistic,0.8908042823972178,gpu_hist,COMPLETE
97,0.7450507313390797,0.11062817743991965,0.48951805697949136,logloss,9.79715535406744,0.019484279316476536,7,288,binary:logistic,0.8931763764604762,gpu_hist,COMPLETE
98,0.7473730009099331,0.046233352455270105,0.41837482904469364,logloss,1.2454890323557342,0.030436085171952214,20,275,binary:logistic,0.8903461044604358,gpu_hist,COMPLETE
99,0.7467809602102382,0.09394609488485453,0.3851349390118256,logloss,7.948331521765017,0.035776088067219484,20,299,binary:logistic,0.9084781846539131,gpu_hist,COMPLETE
100,0.7477063505579877,0.02833911670170744,0.4581984352064359,logloss,4.340132156794411,0.027263089559262307,20,265,binary:logistic,0.8472029934426224,gpu_hist,COMPLETE
101,0.7480962194749454,0.13675563708697613,0.43493388263557187,logloss,6.592747761956265,0.02041169943038831,17,282,binary:logistic,0.9258688740885332,gpu_hist,COMPLETE
102,0.7395365817924613,0.05674919531500367,0.4042238456082574,logloss,3.6279923380837995,0.015396038376613198,5,278,binary:logistic,0.7768781631919203,gpu_hist,COMPLETE
103,0.7479376215311848,0.06559425989580983,0.48116063711596907,logloss,4.7310054216740705,0.024115795227908556,17,272,binary:logistic,0.8800268831295895,gpu_hist,COMPLETE
104,0.7465191016701309,0.018439938432068623,0.9852286213113439,logloss,2.83556549671387,0.01751260316786287,11,291,binary:logistic,0.824695404679188,gpu_hist,COMPLETE
105,0.7480496794409013,0.15145693076623926,0.5213665567082146,logloss,6.297550209175744,0.019463795264901412,20,300,binary:logistic,0.8546878183811236,gpu_hist,COMPLETE
106,0.7470464867633925,0.3106528644912911,0.45772895039945066,logloss,0.07206064046036897,0.021049449931775224,17,97,binary:logistic,0.5289833136875475,gpu_hist,COMPLETE
107,0.7477520797227637,0.21450519680432878,0.35877664778634943,logloss,2.0953894154166637,0.01618745720181481,17,284,binary:logistic,0.8092843784457389,gpu_hist,COMPLETE
108,0.7476595146268145,0.09989699650621992,0.4180364290785384,logloss,0.019788473560542523,0.02841350589928311,17,266,binary:logistic,0.8600909678775573,gpu_hist,COMPLETE
109,0.7470831959278986,0.04602898872332838,0.5024329346399297,logloss,0.9527534576521899,0.014363799235081357,17,276,binary:logistic,0.9328377280621306,gpu_hist,COMPLETE
110,0.7478211134953532,0.03723442778302542,0.3719246503857095,logloss,2.5976224457021266,0.02382575172310189,9,261,binary:logistic,0.8334959824960408,gpu_hist,COMPLETE
111,0.7483892676562148,0.08960163420963352,0.4440538499149891,logloss,5.220024229872002,0.023089769285044314,17,258,binary:logistic,0.8701600551769673,gpu_hist,COMPLETE
112,0.7481979279310946,0.4318263460256165,0.4417586135917135,logloss,7.7959457367154394,0.01861707008318393,17,287,binary:logistic,0.9114271422069988,gpu_hist,COMPLETE
113,0.7481326084315258,0.4176662894230132,0.44184229693876503,logloss,6.041297418072055,0.018801958051095698,17,290,binary:logistic,0.9046283238707663,gpu_hist,COMPLETE
114,0.7481314030327526,0.08607902386015974,0.4456236104759072,logloss,7.95440069271543,0.01825518743420104,17,288,binary:logistic,0.9093388128204355,gpu_hist,COMPLETE
115,0.7466189487527453,0.9271808763403108,0.46934321131157103,logloss,8.799419405762693,0.012782487729990433,17,295,binary:logistic,0.8669498411145826,gpu_hist,COMPLETE
116,0.7480610420295675,0.47528561806802966,0.4242978080121993,logloss,5.894614790123691,0.021870466371277025,17,279,binary:logistic,0.9088580941158805,gpu_hist,COMPLETE
117,0.7477723124182719,0.06042987778733,0.39733950677764673,logloss,9.85203102568104,0.025652962599108157,17,289,binary:logistic,0.9562510509142,gpu_hist,COMPLETE
118,0.746745967665836,0.6237042078670961,0.47417365061693184,logloss,3.436303743943746,0.03309214895511122,17,271,binary:logistic,0.8871204128430887,gpu_hist,COMPLETE
119,0.7476906042464118,0.1674525458046559,0.45346174280703366,logloss,4.99388758636877,0.019458401651116695,13,296,binary:logistic,0.9720691607731071,gpu_hist,COMPLETE
120,0.7482606256153995,0.11737156410531412,0.4919070490141975,logloss,6.851789605897696,0.017633486974557144,20,282,binary:logistic,0.8785564805360889,gpu_hist,COMPLETE
121,0.7477720005454764,0.12488998717628508,0.43663282729400515,logloss,6.884986882743505,0.021244786187002956,20,287,binary:logistic,0.9157510030494271,gpu_hist,COMPLETE
122,0.7479534988432266,0.07106966188021904,0.4855477983860328,logloss,5.772345033031432,0.017138810105707915,20,281,binary:logistic,0.8446005750066891,gpu_hist,COMPLETE
123,0.7127108931665419,0.05112489222583049,0.49748844154342997,logloss,7.767797906339431,0.0010683572167845608,20,273,binary:logistic,0.9023653816296662,gpu_hist,COMPLETE
124,0.7476048432563185,0.11917553342929642,0.4099197009382742,logloss,4.191303988373974,0.015314329188418914,20,291,binary:logistic,0.8812704957120203,gpu_hist,COMPLETE
125,0.7480774548737368,0.27317683953506394,0.4587347365477718,logloss,5.087913451283633,0.01872536796344974,17,281,binary:logistic,0.8622457666943034,gpu_hist,COMPLETE
126,0.7481262806783715,0.09233461759534092,0.43137275665872976,logloss,9.892289863711085,0.022862506802665106,15,300,binary:logistic,0.7915912183868941,gpu_hist,COMPLETE
127,0.7239647486675806,0.45307634898915145,0.38418849133285565,logloss,3.311508646200931,0.011132874318363508,3,263,binary:logistic,0.9478338233868884,gpu_hist,COMPLETE
128,0.7477253660466212,0.3540965510371926,0.4105337608441022,logloss,6.382714328588168,0.02862455375754651,17,274,binary:logistic,0.8951169312493581,gpu_hist,COMPLETE
129,0.74669980382401,0.18722234399428558,0.46973419733759897,logloss,8.013486872269754,0.026019597056703855,7,257,binary:logistic,0.8748564365228163,gpu_hist,COMPLETE
130,0.7448382274676303,0.7511921270006513,0.44808229545998357,logloss,3.724414684269794,0.009819392984549197,17,283,binary:logistic,0.9337939714272768,gpu_hist,COMPLETE
131,0.7481026211329225,0.3895268573629259,0.43454378076049816,logloss,4.551809490725238,0.020489605323147943,17,269,binary:logistic,0.8854401285583845,gpu_hist,COMPLETE
